customerID	gender	SeniorCitizen	Partner	Dependents	tenure	PhoneService	MultipleLines	InternetService	OnlineSecurity	OnlineBackup	DeviceProtection	TechSupport	StreamingTV	StreamingMovies	Contract	PaperlessBilling	PaymentMethod	MonthlyCharges	TotalCharges	Churn	Churn_Probability	Risk_Category
2324-AALNO	Female	0	No	No	48	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Bank transfer (automatic)	24.55	1203.95	0	0.0140992	Low Risk
0822-GAVAP	Female	0	No	No	2	No	No phone service	DSL	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	34.7	62.25	1	0.701141568	High Risk
5760-IFJOZ	Male	0	No	No	3	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	No	Mailed check	107.95	313.6	0	0.666709224	Medium Risk
2826-UWHIS	Male	0	Yes	No	45	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	81.4	3775.85	0	0.256486972	Low Risk
1448-PWKYE	Male	0	Yes	Yes	1	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	No	Electronic check	80	80	1	0.646156548	Medium Risk
7501-IWUNG	Female	0	Yes	Yes	61	Yes	No	DSL	No	No	Yes	Yes	Yes	Yes	Two year	Yes	Bank transfer (automatic)	73.8	4616.05	0	0.021415649	Low Risk
4957-TREIR	Male	0	No	No	3	Yes	No	DSL	Yes	No	No	Yes	Yes	No	Month-to-month	Yes	Credit card (automatic)	64.4	195.65	0	0.248352384	Low Risk
7251-LJBQN	Female	1	No	No	40	Yes	Yes	Fiber optic	No	No	Yes	Yes	Yes	Yes	One year	Yes	Credit card (automatic)	103.75	4188.4	0	0.29728611	Low Risk
8040-MNRTF	Female	0	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Mailed check	71.1	71.1	0	0.555042606	Medium Risk
1536-HBSWP	Female	0	No	No	1	Yes	No	DSL	No	No	No	Yes	No	No	Month-to-month	Yes	Electronic check	49.9	49.9	0	0.408097688	Medium Risk
5313-FPXWG	Male	0	No	No	51	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	Yes	Bank transfer (automatic)	24.6	1266.4	0	0.015402276	Low Risk
0067-DKWBL	Male	1	No	No	2	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	Yes	Electronic check	49.25	91.1	1	0.447577882	Medium Risk
0946-FKYTX	Male	0	No	No	52	No	No phone service	DSL	No	Yes	No	No	No	No	One year	No	Mailed check	30.1	1623.4	0	0.03077372	Low Risk
5076-YVXCM	Male	0	No	No	51	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	No	Bank transfer (automatic)	83.4	4149.45	0	0.26809913	Low Risk
8262-COGGB	Male	0	No	No	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Mailed check	20.45	20.45	0	0.260604694	Low Risk
6663-JOCQO	Male	0	Yes	Yes	31	Yes	Yes	DSL	Yes	Yes	No	Yes	No	Yes	One year	Yes	Bank transfer (automatic)	75.25	2344.5	0	0.058589417	Low Risk
9620-QJREV	Male	0	No	Yes	47	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Credit card (automatic)	20.55	1013.05	0	0.007809733	Low Risk
2276-YDAVZ	Female	0	No	No	3	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	75.1	270.7	1	0.643899389	Medium Risk
2682-KEVRP	Female	1	No	No	22	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	Yes	Mailed check	20.05	417	0	0.06556712	Low Risk
2480-JZOSN	Female	0	Yes	No	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Mailed check	20.65	20.65	0	0.276892546	Low Risk
0078-XZMHT	Male	0	Yes	No	72	Yes	Yes	DSL	No	Yes	Yes	Yes	Yes	Yes	Two year	Yes	Bank transfer (automatic)	85.15	6316.2	0	0.025343314	Low Risk
5896-NPFWW	Male	0	Yes	Yes	3	Yes	No	DSL	No	No	Yes	No	No	No	Month-to-month	Yes	Electronic check	50.15	168.15	1	0.440447731	Medium Risk
9978-HYCIN	Male	1	Yes	Yes	47	Yes	No	Fiber optic	No	Yes	No	No	Yes	No	One year	Yes	Bank transfer (automatic)	84.95	4018.05	0	0.177510397	Low Risk
8338-QIUNR	Male	0	Yes	Yes	72	Yes	Yes	DSL	Yes	No	Yes	Yes	No	No	Two year	Yes	Credit card (automatic)	66.5	4811.6	0	0.005071147	Low Risk
1525-LNLOJ	Male	0	Yes	Yes	66	Yes	Yes	DSL	No	No	Yes	No	Yes	No	Two year	Yes	Bank transfer (automatic)	63.3	4189.7	0	0.020015755	Low Risk
9450-TRJUU	Male	0	No	No	35	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	No	Electronic check	83.15	2848.45	0	0.448459946	Medium Risk
1766-GKNMI	Male	0	No	No	29	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	84.9	2516.2	0	0.588226943	Medium Risk
6942-LBFDP	Female	0	No	No	2	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Mailed check	20.55	33.6	0	0.255364024	Low Risk
1456-TWCGB	Male	0	No	No	4	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	No	Mailed check	49.25	208.45	0	0.300266245	Low Risk
7133-VBDCG	Female	0	No	No	25	Yes	No	Fiber optic	Yes	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	79.85	2015.35	1	0.300802729	Low Risk
7596-ZYWBB	Female	0	No	No	65	Yes	No	DSL	Yes	Yes	No	Yes	No	No	Two year	Yes	Mailed check	59.6	3739.8	0	0.005090339	Low Risk
8329-UTMVM	Male	1	No	No	27	Yes	Yes	Fiber optic	No	Yes	No	Yes	Yes	Yes	One year	Yes	Bank transfer (automatic)	104.65	2964	0	0.386072283	Low Risk
3014-WJKSM	Male	0	Yes	No	29	Yes	No	Fiber optic	No	No	Yes	No	No	No	Month-to-month	Yes	Credit card (automatic)	75.3	2263.4	0	0.363893004	Low Risk
3347-YJZZE	Male	0	Yes	Yes	29	Yes	Yes	DSL	No	Yes	Yes	No	Yes	Yes	Month-to-month	No	Credit card (automatic)	80.1	2211.8	0	0.217615731	Low Risk
1029-QFBEN	Male	0	No	No	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	19.55	19.55	1	0.20951151	Low Risk
7929-DMBCV	Female	0	Yes	No	20	Yes	No	Fiber optic	No	No	Yes	Yes	No	No	Month-to-month	Yes	Mailed check	81	1683.7	0	0.371308411	Low Risk
9661-JALZV	Female	0	No	No	58	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Credit card (automatic)	24.7	1519	0	0.005766055	Low Risk
5433-KYGHE	Female	0	No	Yes	14	Yes	Yes	Fiber optic	Yes	No	No	Yes	No	No	Month-to-month	Yes	Mailed check	86	1164.05	0	0.308212749	Low Risk
4312-KFRXN	Male	0	Yes	No	72	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Mailed check	25.4	1710.9	0	0.002180223	Low Risk
5575-TPIZQ	Male	0	No	No	46	Yes	Yes	Fiber optic	Yes	No	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	89.15	4245.55	0	0.271258884	Low Risk
0114-IGABW	Female	0	Yes	No	71	No	No phone service	DSL	No	Yes	Yes	Yes	Yes	Yes	Two year	No	Bank transfer (automatic)	58.25	4145.9	0	0.015216683	Low Risk
9944-AEXBM	Male	0	No	No	32	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	85.65	2664.3	0	0.489487928	Medium Risk
1853-ARAAQ	Female	0	No	No	26	No	No phone service	DSL	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	50.35	1277.5	0	0.398526722	Low Risk
6952-OMNWB	Male	1	Yes	No	68	Yes	Yes	Fiber optic	No	No	Yes	No	No	No	Month-to-month	Yes	Credit card (automatic)	80.35	5589.3	0	0.203876555	Low Risk
4697-LUPSU	Male	0	Yes	Yes	2	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Mailed check	20.2	34.75	0	0.091368736	Low Risk
8434-VGEQQ	Male	0	Yes	Yes	61	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Credit card (automatic)	20.55	1305.95	0	0.00225446	Low Risk
4952-YSOGZ	Female	0	Yes	Yes	4	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	85.95	381.3	1	0.741232676	High Risk
1589-AGTLK	Male	0	No	No	3	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	45.35	141.5	1	0.484421098	Medium Risk
5244-IRFIH	Male	1	Yes	No	33	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	94.5	3105.55	1	0.699523694	Medium Risk
6549-YMFAW	Male	1	Yes	No	9	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Mailed check	21.25	204.55	0	0.24038289	Low Risk
4950-HKQTE	Female	0	No	No	22	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Mailed check	26.25	605.9	0	0.030557668	Low Risk
6786-OBWQR	Female	0	Yes	Yes	5	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	80.85	356.1	0	0.677867669	Medium Risk
2684-EIWEO	Female	1	No	No	30	Yes	Yes	Fiber optic	Yes	Yes	Yes	No	No	No	Month-to-month	No	Credit card (automatic)	91.7	2758.15	1	0.299162339	Low Risk
2753-JMMCV	Male	0	No	No	65	Yes	Yes	DSL	No	Yes	Yes	Yes	No	Yes	Two year	Yes	Credit card (automatic)	74.2	4805.65	0	0.015770804	Low Risk
6439-GTPCA	Female	0	No	No	45	Yes	Yes	Fiber optic	No	No	Yes	Yes	No	No	Month-to-month	Yes	Electronic check	87.25	3941.7	1	0.308637039	Low Risk
6621-YOBKI	Male	0	No	No	5	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	20.35	92.75	0	0.175835212	Low Risk
1216-JWVUX	Male	0	Yes	Yes	25	Yes	No	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	75.5	1901.05	0	0.413290744	Medium Risk
7564-GHCVB	Female	0	Yes	Yes	72	Yes	Yes	Fiber optic	Yes	No	No	No	No	No	Two year	No	Bank transfer (automatic)	79.05	5730.7	0	0.020085515	Low Risk
1173-NOEYG	Female	0	Yes	No	27	Yes	Yes	Fiber optic	No	No	Yes	No	No	Yes	Month-to-month	No	Bank transfer (automatic)	90.15	2423.4	0	0.490079437	Medium Risk
7595-EHCDL	Male	0	Yes	Yes	32	No	No phone service	DSL	No	No	Yes	No	Yes	Yes	Month-to-month	No	Credit card (automatic)	50.6	1653.45	0	0.244938075	Low Risk
6647-ZEDXT	Female	0	No	No	30	Yes	Yes	Fiber optic	No	Yes	Yes	Yes	Yes	Yes	One year	No	Credit card (automatic)	110.45	3327.05	0	0.231851404	Low Risk
2521-NPUZR	Male	0	Yes	No	70	Yes	No	Fiber optic	Yes	Yes	Yes	Yes	No	Yes	Two year	No	Credit card (automatic)	101	7085.5	0	0.021510493	Low Risk
1307-TVUFB	Male	1	No	No	42	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	79.35	3344.1	0	0.368347304	Low Risk
7503-MIOGA	Female	1	Yes	No	72	Yes	Yes	DSL	Yes	Yes	Yes	Yes	Yes	Yes	Two year	Yes	Bank transfer (automatic)	89.85	6697.35	0	0.024488378	Low Risk
4381-MHQDC	Female	0	No	No	47	Yes	Yes	DSL	Yes	No	Yes	Yes	No	No	Two year	Yes	Mailed check	65	2879.9	0	0.01578992	Low Risk
6923-JHPMP	Female	0	No	No	2	Yes	No	Fiber optic	Yes	No	Yes	No	No	No	Month-to-month	Yes	Electronic check	80.45	137.1	0	0.578732265	Medium Risk
5138-WVKYJ	Male	0	No	No	10	Yes	Yes	Fiber optic	Yes	No	No	No	Yes	Yes	Month-to-month	No	Electronic check	98.55	1008.55	1	0.623918407	Medium Risk
4018-PPNDW	Female	0	Yes	Yes	61	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Mailed check	24.1	1551.6	0	0.004419002	Low Risk
1635-FJFCC	Female	0	No	No	5	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	44.05	202.15	0	0.367564923	Low Risk
2499-AJYUA	Female	1	Yes	No	72	Yes	Yes	Fiber optic	No	Yes	Yes	Yes	Yes	Yes	Two year	Yes	Credit card (automatic)	110.8	7882.25	0	0.098994479	Low Risk
6919-ELBGL	Male	1	Yes	Yes	72	Yes	Yes	Fiber optic	Yes	Yes	Yes	Yes	Yes	Yes	Two year	Yes	Bank transfer (automatic)	114.95	8196.4	0	0.064741731	Low Risk
3966-HRMZA	Female	1	No	No	3	Yes	No	Fiber optic	No	No	Yes	No	No	No	Month-to-month	No	Mailed check	75.05	202.9	0	0.593703381	Medium Risk
6425-JWTDV	Male	0	Yes	No	48	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Mailed check	19.25	855.1	0	0.005668821	Low Risk
8405-IGQFX	Female	0	No	No	63	Yes	No	Fiber optic	No	No	Yes	Yes	Yes	No	One year	Yes	Credit card (automatic)	90.05	5817	0	0.079416725	Low Risk
8224-IVVPA	Female	0	No	No	27	Yes	No	DSL	Yes	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	56.7	1652.95	0	0.129226627	Low Risk
9477-LGWQI	Male	0	Yes	Yes	70	Yes	No	DSL	Yes	Yes	Yes	No	Yes	Yes	Two year	Yes	Credit card (automatic)	80.15	5600.15	0	0.012658257	Low Risk
1410-RSCMR	Male	0	Yes	Yes	7	Yes	No	DSL	Yes	No	Yes	Yes	No	Yes	Month-to-month	Yes	Credit card (automatic)	71.35	515.75	0	0.196966517	Low Risk
0139-IVFJG	Female	0	Yes	No	2	Yes	No	Fiber optic	Yes	Yes	No	No	Yes	No	Month-to-month	No	Electronic check	90.35	190.5	0	0.556242165	Medium Risk
6683-VLCTZ	Male	1	No	No	20	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	98.55	1842.8	1	0.758463182	High Risk
5730-DBDSI	Male	0	No	No	66	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Bank transfer (automatic)	19.7	1253.8	0	0.002190451	Low Risk
0030-FNXPP	Female	0	No	No	3	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	19.85	57.2	0	0.196636551	Low Risk
2189-WWOEW	Female	0	No	Yes	15	Yes	No	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	85.9	1269.55	1	0.501184553	Medium Risk
5684-FJVYR	Female	0	Yes	Yes	72	Yes	Yes	Fiber optic	Yes	Yes	No	Yes	No	No	Two year	Yes	Bank transfer (automatic)	90.35	6563.4	0	0.020171704	Low Risk
4013-GUXND	Male	0	No	No	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	20.8	20.8	0	0.210414933	Low Risk
1894-IGFSG	Female	0	No	No	22	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	No	Electronic check	89.25	1907.85	1	0.582360439	Medium Risk
7379-POKDZ	Male	0	Yes	No	3	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	70.3	208.85	1	0.685324642	Medium Risk
1266-NZYUI	Female	0	Yes	Yes	72	Yes	Yes	DSL	Yes	No	Yes	Yes	No	No	Two year	No	Bank transfer (automatic)	66.85	4758.8	0	0.004440453	Low Risk
7969-FFOWG	Male	0	Yes	Yes	65	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Mailed check	19.9	1292.6	0	0.001881018	Low Risk
4718-DHSMV	Female	0	No	No	11	No	No phone service	DSL	No	No	No	No	Yes	No	Month-to-month	Yes	Mailed check	35.8	363.15	0	0.514051421	Medium Risk
5175-WLYXL	Male	0	No	No	22	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	78.85	1600.25	0	0.444715109	Medium Risk
7817-OMJNA	Male	0	No	No	14	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Bank transfer (automatic)	20.4	275.7	0	0.06165762	Low Risk
8728-SKJLR	Male	0	No	No	41	Yes	No	Fiber optic	No	No	No	Yes	No	No	Month-to-month	Yes	Electronic check	74.25	3089.1	0	0.253261685	Low Risk
3137-NYQQI	Male	0	Yes	No	17	Yes	No	DSL	Yes	Yes	No	No	No	Yes	One year	No	Mailed check	64.8	1175.6	0	0.097054522	Low Risk
7706-DZNKK	Male	0	No	No	11	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Credit card (automatic)	20.45	237.3	0	0.160852319	Low Risk
0236-HFWSV	Male	0	No	No	15	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	93.35	1444.65	1	0.745859948	High Risk
3900-AQPHZ	Female	0	No	No	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	19.9	19.9	1	0.214604275	Low Risk
5842-POCOP	Female	0	Yes	No	5	Yes	No	Fiber optic	Yes	No	Yes	No	No	Yes	Month-to-month	Yes	Mailed check	88.9	454.15	1	0.548616548	Medium Risk
2037-XJFUP	Male	0	Yes	No	33	Yes	No	Fiber optic	No	No	Yes	No	Yes	Yes	One year	Yes	Electronic check	95.8	3036.75	1	0.393468594	Low Risk
8823-RLPWL	Female	0	Yes	No	72	Yes	Yes	Fiber optic	Yes	Yes	Yes	No	Yes	Yes	Two year	Yes	Credit card (automatic)	110.65	8065.65	0	0.080458165	Low Risk
9505-SQFSW	Female	0	Yes	Yes	3	No	No phone service	DSL	No	Yes	No	No	No	Yes	Month-to-month	No	Mailed check	40.3	92.5	0	0.475399634	Medium Risk
7314-OXENN	Male	0	No	No	2	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	82	184.65	1	0.706556023	High Risk
3758-CKOQL	Female	0	Yes	No	59	Yes	Yes	Fiber optic	Yes	Yes	Yes	Yes	No	Yes	One year	Yes	Credit card (automatic)	107	6152.3	0	0.085070038	Low Risk
0322-CHQRU	Male	0	No	No	2	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	45.35	89.5	1	0.425682254	Medium Risk
5676-CFLYY	Male	0	Yes	Yes	71	Yes	No	DSL	No	Yes	No	Yes	Yes	Yes	Two year	Yes	Credit card (automatic)	73.35	5154.5	0	0.01071467	Low Risk
7521-AFHAB	Female	0	Yes	Yes	5	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	44.8	220.45	0	0.287548812	Low Risk
0285-INHLN	Male	0	Yes	Yes	27	Yes	No	DSL	Yes	Yes	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	54.75	1510.3	0	0.097653117	Low Risk
4678-DVQEO	Female	0	No	No	1	Yes	No	DSL	No	No	No	Yes	No	No	Month-to-month	Yes	Electronic check	52.2	52.2	1	0.410520557	Medium Risk
5125-CNDSP	Male	0	No	Yes	63	No	No phone service	DSL	Yes	Yes	No	Yes	No	No	One year	Yes	Bank transfer (automatic)	40.6	2588.95	0	0.010433181	Low Risk
0691-IFBQW	Female	1	No	No	46	Yes	Yes	Fiber optic	Yes	Yes	Yes	No	Yes	Yes	One year	Yes	Electronic check	110	4874.8	1	0.32201235	Low Risk
4992-LTJNE	Male	0	Yes	Yes	72	Yes	Yes	DSL	Yes	No	No	No	No	No	Two year	No	Bank transfer (automatic)	55.3	3983.6	0	0.005213977	Low Risk
2202-OUTMO	Female	0	Yes	No	34	Yes	Yes	DSL	Yes	No	No	Yes	No	No	Month-to-month	Yes	Bank transfer (automatic)	60.85	2003.6	0	0.100954119	Low Risk
0810-BDHAW	Female	0	Yes	Yes	24	Yes	Yes	DSL	Yes	Yes	No	No	Yes	Yes	One year	No	Electronic check	78.4	1832.4	0	0.134950407	Low Risk
0229-LFJAF	Male	0	No	No	72	Yes	Yes	DSL	Yes	Yes	Yes	Yes	No	No	Two year	No	Bank transfer (automatic)	69.65	4908.25	0	0.00465147	Low Risk
7131-ZQZNK	Female	0	Yes	Yes	60	No	No phone service	DSL	Yes	No	Yes	Yes	Yes	Yes	Two year	No	Credit card (automatic)	59.85	3590.2	0	0.012745519	Low Risk
3442-ZHHCC	Male	0	No	No	68	Yes	Yes	DSL	Yes	Yes	Yes	No	No	Yes	One year	Yes	Credit card (automatic)	76.9	5023	0	0.023766047	Low Risk
5726-CVNYA	Female	0	Yes	Yes	8	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Mailed check	19.85	146.6	0	0.05413991	Low Risk
9871-ELEYA	Female	0	No	Yes	34	Yes	No	DSL	Yes	No	Yes	Yes	Yes	No	Two year	No	Credit card (automatic)	67.65	2339.3	0	0.016480088	Low Risk
4257-GAESD	Female	0	No	No	6	No	No phone service	DSL	No	No	No	No	Yes	Yes	Month-to-month	No	Credit card (automatic)	45	298.7	0	0.556754716	Medium Risk
5173-WXOQV	Male	0	Yes	No	2	Yes	No	DSL	No	Yes	No	Yes	No	Yes	Month-to-month	Yes	Mailed check	64.2	143.65	0	0.354781114	Low Risk
2040-OBMLJ	Male	0	No	No	31	Yes	Yes	Fiber optic	No	No	No	Yes	No	No	One year	No	Credit card (automatic)	81.7	2548.65	0	0.135356914	Low Risk
6286-ZHAOK	Female	0	Yes	Yes	20	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Bank transfer (automatic)	25.55	507.4	0	0.131188147	Low Risk
3807-XHCJH	Female	0	Yes	Yes	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Electronic check	20	20	0	0.244686379	Low Risk
3009-JWMPU	Male	0	No	No	62	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	Yes	One year	Yes	Electronic check	96.75	6125.4	1	0.261655842	Low Risk
5671-RQRLP	Female	1	Yes	No	70	Yes	Yes	Fiber optic	No	No	No	No	No	No	Two year	Yes	Credit card (automatic)	75.65	5411.4	0	0.058086674	Low Risk
1450-GALXR	Female	0	No	No	10	Yes	Yes	Fiber optic	No	No	No	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	98.5	1058.25	1	0.701796377	High Risk
8859-AXJZP	Male	0	Yes	Yes	39	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Mailed check	23.8	903.8	0	0.013161672	Low Risk
3174-AKMAS	Female	0	Yes	No	46	Yes	No	DSL	No	Yes	No	Yes	Yes	No	Two year	Yes	Credit card (automatic)	64.2	3009.5	0	0.024178181	Low Risk
3138-BKYAV	Male	0	No	No	6	Yes	No	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Electronic check	85.35	489.45	1	0.675052994	Medium Risk
9926-PJHDQ	Female	0	Yes	Yes	72	Yes	Yes	DSL	No	No	Yes	No	Yes	Yes	Two year	Yes	Bank transfer (automatic)	76.8	5468.45	0	0.027859922	Low Risk
7382-DFJTU	Male	0	No	No	18	Yes	No	DSL	No	No	Yes	Yes	No	No	Month-to-month	No	Credit card (automatic)	55.2	1058.1	0	0.140409642	Low Risk
2798-NYLMZ	Male	0	Yes	No	71	Yes	Yes	Fiber optic	Yes	No	Yes	Yes	Yes	Yes	Two year	Yes	Credit card (automatic)	108.55	7616	0	0.054067266	Low Risk
4289-DTDKW	Male	0	Yes	No	40	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	101.3	4113.1	1	0.590273529	Medium Risk
1820-TQVEV	Male	0	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	69.55	69.55	1	0.68967398	Medium Risk
2239-JALAW	Male	0	No	No	58	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	One year	Yes	Bank transfer (automatic)	103.25	6017.65	1	0.228517976	Low Risk
4853-RULSV	Male	0	No	No	70	Yes	Yes	Fiber optic	Yes	No	No	Yes	Yes	Yes	Two year	Yes	Credit card (automatic)	104	7250.15	1	0.049749699	Low Risk
8098-TDCBU	Female	0	Yes	No	42	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Electronic check	25.25	1108.2	0	0.015796814	Low Risk
3551-GAEGL	Male	0	Yes	Yes	34	No	No phone service	DSL	Yes	No	No	No	No	No	One year	No	Bank transfer (automatic)	30.4	938.65	0	0.047554254	Low Risk
